@relation MarginCurve

@attribute Instance_number numeric
@attribute Margin numeric
@attribute Current numeric
@attribute Cumulative numeric

@data
3346,0.986236,1,3346
3347,0.986244,1,3347
3348,0.986281,1,3348
3349,0.986283,1,3349
3350,0.986295,1,3350
3351,0.986318,1,3351
3352,0.986332,1,3352
3353,0.986349,1,3353
3354,0.986361,1,3354
3355,0.98637,1,3355
3356,0.986382,1,3356
3357,0.986399,1,3357
3358,0.986424,1,3358
3359,0.986431,1,3359
3360,0.986468,1,3360
3361,0.986501,1,3361
3362,0.986512,1,3362
3363,0.986517,1,3363
3364,0.986525,1,3364
3365,0.986541,1,3365
3366,0.986585,1,3366
3367,0.986597,1,3367
3368,0.986599,1,3368
3369,0.986606,1,3369
3370,0.986609,1,3370
3371,0.986627,1,3371
3372,0.986633,1,3372
3373,0.986652,1,3373
3374,0.98667,1,3374
3375,0.98667,1,3375
3376,0.986725,1,3376
3377,0.986728,1,3377
3378,0.986791,1,3378
3379,0.986805,1,3379
3380,0.986809,1,3380
3381,0.986809,1,3381
3382,0.98682,1,3382
3383,0.986854,1,3383
3384,0.986859,1,3384
3385,0.986876,1,3385
3386,0.986902,1,3386
3387,0.986911,1,3387
3388,0.98692,1,3388
3389,0.986923,1,3389
3390,0.986945,1,3390
3391,0.986957,1,3391
3392,0.986961,1,3392
3393,0.986974,1,3393
3394,0.986992,1,3394
3395,0.987009,1,3395
3396,0.987033,1,3396
3397,0.98704,1,3397
3398,0.987049,1,3398
3399,0.987076,1,3399
3400,0.987101,1,3400
3401,0.98711,1,3401
3402,0.98713,1,3402
3403,0.987152,1,3403
3404,0.987153,1,3404
3405,0.987177,1,3405
3406,0.987187,1,3406
3407,0.987203,1,3407
3408,0.987216,1,3408
3409,0.987217,1,3409
3410,0.98723,1,3410
3411,0.987236,1,3411
3412,0.987268,1,3412
3413,0.987285,1,3413
3414,0.98733,1,3414
3415,0.987342,1,3415
3416,0.98735,1,3416
3417,0.987407,1,3417
3418,0.987408,1,3418
3419,0.987414,1,3419
3420,0.987416,1,3420
3421,0.98742,1,3421
3422,0.987435,1,3422
3423,0.987442,1,3423
3424,0.987444,1,3424
3425,0.987453,1,3425
3426,0.987495,1,3426
3427,0.987496,1,3427
3428,0.987501,1,3428
3429,0.98753,1,3429
3430,0.987536,1,3430
3431,0.98756,1,3431
3432,0.987569,1,3432
3433,0.987614,1,3433
3434,0.987615,1,3434
3435,0.987618,1,3435
3436,0.987622,1,3436
3437,0.987644,1,3437
3438,0.987664,1,3438
3439,0.987673,1,3439
3440,0.987728,1,3440
3441,0.987757,1,3441
3442,0.987789,1,3442
3443,0.987807,1,3443
3444,0.987834,1,3444
3445,0.987845,1,3445
3446,0.987846,1,3446
3447,0.98785,1,3447
3448,0.98785,1,3448
3449,0.987857,1,3449
3450,0.987869,1,3450
3451,0.987875,1,3451
3452,0.987885,1,3452
3453,0.987914,1,3453
3454,0.987973,1,3454
3455,0.987985,1,3455
3456,0.987999,1,3456
3457,0.988,1,3457
3458,0.988027,1,3458
3459,0.98803,1,3459
3460,0.988054,1,3460
3461,0.988089,1,3461
3462,0.988096,1,3462
3463,0.988125,1,3463
3464,0.988126,1,3464
3465,0.98813,1,3465
3466,0.988147,1,3466
3467,0.988152,1,3467
3468,0.988154,1,3468
3469,0.988157,1,3469
3470,0.988161,1,3470
3471,0.988168,1,3471
3472,0.988175,1,3472
3473,0.988177,1,3473
3474,0.98819,1,3474
3475,0.988195,1,3475
3476,0.988236,1,3476
3477,0.988259,1,3477
3478,0.98826,1,3478
3479,0.988265,1,3479
3480,0.988298,1,3480
3481,0.988301,1,3481
3482,0.988315,1,3482
3483,0.988322,1,3483
3484,0.988335,1,3484
3485,0.988338,1,3485
3486,0.988349,1,3486
3487,0.98839,1,3487
3488,0.988412,1,3488
3489,0.988421,1,3489
3490,0.98843,1,3490
3491,0.988453,1,3491
3492,0.988498,1,3492
3493,0.988498,1,3493
3494,0.98851,1,3494
3495,0.988548,1,3495
3496,0.988556,1,3496
3497,0.988556,1,3497
3498,0.988586,1,3498
3499,0.988601,1,3499
3500,0.988606,1,3500
3501,0.988615,1,3501
3502,0.988621,1,3502
3503,0.988624,1,3503
3504,0.988624,1,3504
3505,0.988624,1,3505
3506,0.988658,1,3506
3507,0.988663,1,3507
3508,0.988692,1,3508
3509,0.988712,1,3509
3510,0.988739,1,3510
3511,0.988741,1,3511
3512,0.98875,1,3512
3513,0.98877,1,3513
3514,0.988792,1,3514
3515,0.9888,1,3515
3516,0.9888,1,3516
3517,0.988848,1,3517
3518,0.988876,1,3518
3519,0.988905,1,3519
3520,0.988908,1,3520
3521,0.988913,1,3521
3522,0.988926,1,3522
3523,0.988926,1,3523
3524,0.988988,1,3524
3525,0.989023,1,3525
3526,0.989031,1,3526
3527,0.989045,1,3527
3528,0.989055,1,3528
3529,0.989065,1,3529
3530,0.989072,1,3530
3531,0.989093,1,3531
3532,0.989098,1,3532
3533,0.989099,1,3533
3534,0.989137,1,3534
3535,0.989224,1,3535
3536,0.989282,1,3536
3537,0.989289,1,3537
3538,0.989303,1,3538
3539,0.989306,1,3539
3540,0.989324,1,3540
3541,0.989358,1,3541
3542,0.989373,1,3542
3543,0.989388,1,3543
3544,0.989401,1,3544
3545,0.98944,1,3545
3546,0.989463,1,3546
3547,0.989474,1,3547
3548,0.98955,1,3548
3549,0.989564,1,3549
3550,0.989576,1,3550
3551,0.989605,1,3551
3552,0.989617,1,3552
3553,0.989632,1,3553
3554,0.989637,1,3554
3555,0.989642,1,3555
3556,0.989657,1,3556
3557,0.989688,1,3557
3558,0.989698,1,3558
3559,0.989716,1,3559
3560,0.989719,1,3560
3561,0.989736,1,3561
3562,0.989738,1,3562
3563,0.989777,1,3563
3564,0.989859,1,3564
3565,0.98986,1,3565
3566,0.989878,1,3566
3567,0.989892,1,3567
3568,0.989899,1,3568
3569,0.989899,1,3569
3570,0.989914,1,3570
3571,0.989939,1,3571
3572,0.989964,1,3572
3573,0.989972,1,3573
3574,0.98998,1,3574
3575,0.98999,1,3575
3576,0.990002,1,3576
3577,0.990054,1,3577
3578,0.990063,1,3578
3579,0.990086,1,3579
3580,0.990093,1,3580
3581,0.990126,1,3581
3582,0.99015,1,3582
3583,0.990152,1,3583
3584,0.990182,1,3584
3585,0.990192,1,3585
3586,0.990195,1,3586
3587,0.990197,1,3587
3588,0.990206,1,3588
3589,0.990207,1,3589
3590,0.990224,1,3590
3591,0.990267,1,3591
3592,0.990298,1,3592
3593,0.990301,1,3593
3594,0.990333,1,3594
3595,0.990371,1,3595
3596,0.990394,1,3596
3597,0.990399,1,3597
3598,0.990402,1,3598
3599,0.990415,1,3599
3600,0.99044,1,3600
3601,0.990452,1,3601
3602,0.990469,1,3602
3603,0.990489,1,3603
3604,0.990492,1,3604
3605,0.990503,1,3605
3606,0.990506,1,3606
3607,0.990521,1,3607
3608,0.990536,1,3608
3609,0.990558,1,3609
3610,0.990563,1,3610
3611,0.990594,1,3611
3612,0.990625,1,3612
3613,0.990651,1,3613
3614,0.990678,1,3614
3615,0.990681,1,3615
3616,0.990715,1,3616
3617,0.990723,1,3617
3618,0.990749,1,3618
3619,0.990774,1,3619
3620,0.990801,1,3620
3621,0.990807,1,3621
3622,0.990811,1,3622
3623,0.990822,1,3623
3624,0.990841,1,3624
3625,0.990841,1,3625
3626,0.990846,1,3626
3627,0.990864,1,3627
3628,0.990909,1,3628
3629,0.990925,1,3629
3630,0.990944,1,3630
3631,0.990946,1,3631
3632,0.990976,1,3632
3633,0.990979,1,3633
3634,0.990995,1,3634
3635,0.990999,1,3635
3636,0.991006,1,3636
3637,0.991036,1,3637
3638,0.99105,1,3638
3639,0.991052,1,3639
3640,0.991053,1,3640
3641,0.99109,1,3641
3642,0.9911,1,3642
3643,0.991106,1,3643
3644,0.991127,1,3644
3645,0.99113,1,3645
3646,0.991134,1,3646
3647,0.991165,1,3647
3648,0.991167,1,3648
3649,0.991238,1,3649
3650,0.991243,1,3650
3651,0.991249,1,3651
3652,0.99126,1,3652
3653,0.991277,1,3653
3654,0.991278,1,3654
3655,0.991292,1,3655
3656,0.991306,1,3656
3657,0.991323,1,3657
3658,0.991336,1,3658
3659,0.991355,1,3659
3660,0.991382,1,3660
3661,0.9914,1,3661
3662,0.991415,1,3662
3663,0.991422,1,3663
3664,0.991442,1,3664
3665,0.991508,1,3665
3666,0.991547,1,3666
3667,0.991558,1,3667
3668,0.991566,1,3668
3669,0.991581,1,3669
3670,0.991615,1,3670
3671,0.991692,1,3671
3672,0.991713,1,3672
3673,0.991736,1,3673
3674,0.991784,1,3674
3675,0.991815,1,3675
3676,0.991818,1,3676
3677,0.991827,1,3677
3678,0.991844,1,3678
3679,0.991882,1,3679
3680,0.991911,1,3680
3681,0.991919,1,3681
3682,0.991954,1,3682
3683,0.992082,1,3683
3684,0.992085,1,3684
3685,0.99209,1,3685
3686,0.992141,1,3686
3687,0.992149,1,3687
3688,0.99216,1,3688
3689,0.992261,1,3689
3690,0.99229,1,3690
3691,0.992321,1,3691
3692,0.99234,1,3692
3693,0.992373,1,3693
3694,0.992396,1,3694
3695,0.992398,1,3695
3696,0.992414,1,3696
3697,0.992415,1,3697
3698,0.992429,1,3698
3699,0.992442,1,3699
3700,0.992448,1,3700
3701,0.992469,1,3701
3702,0.992477,1,3702
3703,0.992485,1,3703
3704,0.992491,1,3704
3705,0.99257,1,3705
3706,0.992578,1,3706
3707,0.992586,1,3707
3708,0.992652,1,3708
3709,0.992658,1,3709
3710,0.992696,1,3710
3711,0.992699,1,3711
3712,0.992708,1,3712
3713,0.992711,1,3713
3714,0.992718,1,3714
3715,0.992726,1,3715
3716,0.992743,1,3716
3717,0.992762,1,3717
3718,0.992773,1,3718
3719,0.9928,1,3719
3720,0.992811,1,3720
3721,0.992856,1,3721
3722,0.992865,1,3722
3723,0.992877,1,3723
3724,0.99288,1,3724
3725,0.992929,1,3725
3726,0.992973,1,3726
3727,0.992976,1,3727
3728,0.992982,1,3728
3729,0.992983,1,3729
3730,0.992985,1,3730
3731,0.993037,1,3731
3732,0.993066,1,3732
3733,0.993068,1,3733
3734,0.993121,1,3734
3735,0.993135,1,3735
3736,0.99318,1,3736
3737,0.993185,1,3737
3738,0.993231,1,3738
3739,0.993231,1,3739
3740,0.993235,1,3740
3741,0.993236,1,3741
3742,0.99325,1,3742
3743,0.993277,1,3743
3744,0.993306,1,3744
3745,0.993322,1,3745
3746,0.993354,1,3746
3747,0.993383,1,3747
3748,0.993388,1,3748
3749,0.993405,1,3749
3750,0.993412,1,3750
3751,0.993419,1,3751
3752,0.993423,1,3752
3753,0.993425,1,3753
3754,0.993438,1,3754
3755,0.993495,1,3755
3756,0.993514,1,3756
3757,0.993585,1,3757
3758,0.993597,1,3758
3759,0.993609,1,3759
3760,0.99362,1,3760
3761,0.993637,1,3761
3762,0.99366,1,3762
3763,0.993667,1,3763
3764,0.993695,1,3764
3765,0.993702,1,3765
3766,0.993733,1,3766
3767,0.993801,1,3767
3768,0.993826,1,3768
3769,0.993857,1,3769
3770,0.993877,1,3770
3771,0.993887,1,3771
3772,0.994068,1,3772
3773,0.994083,1,3773
3774,0.994115,1,3774
3775,0.994133,1,3775
3776,0.994138,1,3776
3777,0.994189,1,3777
3778,0.994203,1,3778
3779,0.994211,1,3779
3780,0.994225,1,3780
3781,0.99423,1,3781
3782,0.99425,1,3782
3783,0.994268,1,3783
3784,0.994275,1,3784
3785,0.994341,1,3785
3786,0.994369,1,3786
3787,0.994429,1,3787
3788,0.994434,1,3788
3789,0.994435,1,3789
3790,0.994437,1,3790
3791,0.994501,1,3791
3792,0.994516,1,3792
3793,0.994523,1,3793
3794,0.994536,1,3794
3795,0.994554,1,3795
3796,0.994555,1,3796
3797,0.994557,1,3797
3798,0.994578,1,3798
3799,0.994597,1,3799
3800,0.994606,1,3800
3801,0.994617,1,3801
3802,0.994667,1,3802
3803,0.994719,1,3803
3804,0.994727,1,3804
3805,0.994749,1,3805
3806,0.994751,1,3806
3807,0.994775,1,3807
3808,0.994779,1,3808
3809,0.994801,1,3809
3810,0.994812,1,3810
3811,0.994835,1,3811
3812,0.994844,1,3812
3813,0.994916,1,3813
3814,0.994979,1,3814
3815,0.994998,1,3815
3816,0.995041,1,3816
3817,0.995094,1,3817
3818,0.995134,1,3818
3819,0.995214,1,3819
3820,0.995217,1,3820
3821,0.995265,1,3821
3822,0.995287,1,3822
3823,0.995316,1,3823
3824,0.995353,1,3824
3825,0.995431,1,3825
3826,0.99545,1,3826
3827,0.995489,1,3827
3828,0.995539,1,3828
3829,0.995605,1,3829
3830,0.995629,1,3830
3831,0.995637,1,3831
3832,0.995659,1,3832
3833,0.99566,1,3833
3834,0.995672,1,3834
3835,0.995737,1,3835
3836,0.995758,1,3836
3837,0.995777,1,3837
3838,0.995795,1,3838
3839,0.995798,1,3839
3840,0.995831,1,3840
3841,0.995847,1,3841
3842,0.995909,1,3842
3843,0.995936,1,3843
3844,0.995944,1,3844
3845,0.995961,1,3845
3846,0.995979,1,3846
3847,0.996016,1,3847
3848,0.996037,1,3848
3849,0.99604,1,3849
3850,0.996057,1,3850
3851,0.996058,1,3851
3852,0.996067,1,3852
3853,0.996069,1,3853
3854,0.996125,1,3854
3855,0.996135,1,3855
3856,0.996136,1,3856
3857,0.99622,1,3857
3858,0.99624,1,3858
3859,0.996259,1,3859
3860,0.996261,1,3860
3861,0.9963,1,3861
3862,0.996307,1,3862
3863,0.996309,1,3863
3864,0.996386,1,3864
3865,0.996426,1,3865
3866,0.996429,1,3866
3867,0.996452,1,3867
3868,0.996454,1,3868
3869,0.996455,1,3869
3870,0.996468,1,3870
3871,0.996478,1,3871
3872,0.996479,1,3872
3873,0.996505,1,3873
3874,0.996566,1,3874
3875,0.996619,1,3875
3876,0.996626,1,3876
3877,0.996635,1,3877
3878,0.99673,1,3878
3879,0.996769,1,3879
3880,0.99677,1,3880
3881,0.996812,1,3881
3882,0.996834,1,3882
3883,0.996841,1,3883
3884,0.99697,1,3884
3885,0.996971,1,3885
3886,0.996982,1,3886
3887,0.996988,1,3887
3888,0.997008,1,3888
3889,0.997015,1,3889
3890,0.997079,1,3890
3891,0.997113,1,3891
3892,0.99712,1,3892
3893,0.99713,1,3893
3894,0.997156,1,3894
3895,0.997173,1,3895
3896,0.997177,1,3896
3897,0.997191,1,3897
3898,0.997207,1,3898
3899,0.997232,1,3899
3900,0.99728,1,3900
3901,0.997288,1,3901
3902,0.997446,1,3902
3903,0.997454,1,3903
3904,0.997473,1,3904
3905,0.997547,1,3905
3906,0.99755,1,3906
3907,0.997553,1,3907
3908,0.997569,1,3908
3909,0.997607,1,3909
3910,0.99764,1,3910
3911,0.997684,1,3911
3912,0.997705,1,3912
3913,0.997705,1,3913
3914,0.997706,1,3914
3915,0.997725,1,3915
3916,0.997727,1,3916
3917,0.997728,1,3917
3918,0.997744,1,3918
3919,0.997777,1,3919
3920,0.997808,1,3920
3921,0.997831,1,3921
3922,0.997875,1,3922
3923,0.997876,1,3923
3924,0.997895,1,3924
3925,0.997907,1,3925
3926,0.997987,1,3926
3927,0.99801,1,3927
3928,0.998038,1,3928
3929,0.998066,1,3929
3930,0.99808,1,3930
3931,0.998085,1,3931
3932,0.998107,1,3932
3933,0.998112,1,3933
3934,0.998129,1,3934
3935,0.998161,1,3935
3936,0.998174,1,3936
3937,0.998179,1,3937
3938,0.998308,1,3938
3939,0.998326,1,3939
3940,0.998329,1,3940
3941,0.99835,1,3941
3942,0.998385,1,3942
3943,0.998421,1,3943
3944,0.998427,1,3944
3945,0.998498,1,3945
3946,0.998564,1,3946
3947,0.998688,1,3947
3948,0.998727,1,3948
3949,0.998728,1,3949
3950,0.998761,1,3950
3951,0.99885,1,3951
3952,0.998872,1,3952
3953,0.998974,1,3953
3954,0.999036,1,3954
3955,0.999074,1,3955
3956,0.99913,1,3956
3957,0.999156,1,3957
3958,0.999164,1,3958
3959,0.999174,1,3959
3960,0.999178,1,3960
3961,0.999193,1,3961
3962,0.999198,1,3962
3963,0.999225,1,3963
3964,0.999243,1,3964
3965,0.999248,1,3965
3966,0.999258,1,3966
3967,0.999266,1,3967
3968,0.999267,1,3968
3969,0.999269,1,3969
3970,0.999278,1,3970
3971,0.999283,1,3971
3972,0.999322,1,3972
3973,0.999327,1,3973
3974,0.999327,1,3974
3975,0.999328,1,3975
3976,0.999345,1,3976
3977,0.999355,1,3977
3978,0.999388,1,3978
3979,0.999393,1,3979
3980,0.999405,1,3980
3981,0.999407,1,3981
3982,0.99941,1,3982
3983,0.999411,1,3983
3984,0.999426,1,3984
3985,0.999427,1,3985
3986,0.999433,1,3986
3987,0.999443,1,3987
3988,0.999447,1,3988
3989,0.999448,1,3989
3990,0.999451,1,3990
3991,0.99946,1,3991
3992,0.99947,1,3992
3993,0.999475,1,3993
3994,0.999477,1,3994
3995,0.999479,1,3995
3996,0.999487,1,3996
3997,0.999489,1,3997
3998,0.999514,1,3998
3999,0.999616,1,3999
4000,0.999798,1,4000
4001,0.999818,1,4001
4002,0.999852,1,4002
4003,0.999864,1,4003
4004,0.999865,1,4004
4005,0.99988,1,4005
4006,0.999882,1,4006
4007,0.999883,1,4007
4008,0.999917,1,4008
4009,0.999995,1,4009
4010,0.999995,1,4010
4011,0.999996,1,4011
4012,0.999997,1,4012
4013,0.999997,1,4013
4014,0.999997,1,4014
4015,0.999997,1,4015
4016,0.999998,1,4016
4017,0.999998,1,4017
4018,0.999998,1,4018
4019,0.999998,1,4019
4020,0.999998,1,4020
4021,0.999999,1,4021
4022,0.999999,1,4022
4023,0.999999,1,4023
4024,0.999999,1,4024
4025,0.999999,1,4025
4026,0.999999,1,4026
4027,0.999999,1,4027
4028,0.999999,1,4028
4029,0.999999,1,4029
4030,0.999999,1,4030
4031,0.999999,1,4031
4032,0.999999,1,4032
4033,0.999999,1,4033
4034,0.999999,1,4034
4035,0.999999,1,4035
4036,0.999999,1,4036
4037,0.999999,1,4037
4038,0.999999,1,4038
4039,0.999999,1,4039
4040,1,1,4040
4041,1,1,4041
4042,1,1,4042
4043,1,1,4043
4044,1,1,4044
4045,1,1,4045
4046,1,1,4046
4047,1,1,4047
4048,1,1,4048
4049,1,1,4049
4050,1,1,4050
4051,1,1,4051
4052,1,1,4052
4053,1,1,4053
4054,1,1,4054
4055,1,1,4055
4056,1,1,4056
4057,1,1,4057
4058,1,1,4058
4059,1,1,4059
4060,1,1,4060
4061,1,1,4061
4062,1,1,4062
4063,1,1,4063
4064,1,1,4064
4065,1,1,4065
4066,1,1,4066
4067,1,1,4067
4068,1,1,4068
4069,1,1,4069
4070,1,1,4070
4071,1,1,4071
4072,1,1,4072
4073,1,1,4073
4074,1,1,4074
4075,1,1,4075
4076,1,1,4076
4077,1,1,4077
4078,1,1,4078
4079,1,1,4079
4080,1,1,4080
4081,1,1,4081
4082,1,1,4082
4083,1,1,4083
4084,1,1,4084
4085,1,1,4085
4086,1,1,4086
4087,1,1,4087
4088,1,1,4088
4089,1,1,4089
4090,1,1,4090
4091,1,1,4091
4092,1,1,4092
4093,1,1,4093
4094,1,1,4094
4095,1,1,4095
4096,1,1,4096
